customer_id,first_name,last_name,date_of_birth,gender,email,phone,marital_status,occupation,income_bracket,customer_status,registration_date,last_updated
CUST000473,FirstName473,LastName473,1965-07-29,M,customer473@email.com,+13853811773,SINGLE,SELF_EMPLOYED,MEDIUM,SUSPENDED,2024-04-01,2026-01-22 02:04:41
CUST000474,FirstName474,LastName474,1970-07-28,F,customer474@email.com,+14603778354,SINGLE,PROFESSIONAL,VERY_HIGH,ACTIVE,2024-05-12,2026-01-22 02:04:41
CUST000475,FirstName475,LastName475,1965-01-19,M,customer475@email.com,+17047081340,DIVORCED,RETIRED,HIGH,ACTIVE,2023-01-25,2026-01-22 02:04:41
CUST000476,FirstName476,LastName476,1968-08-08,O,customer476@email.com,+13526101906,MARRIED,RETIRED,HIGH,SUSPENDED,2022-01-13,2026-01-22 02:04:41
CUST000477,FirstName477,LastName477,1991-11-23,O,customer477@email.com,+18693077468,WIDOWED,BUSINESS,HIGH,SUSPENDED,2023-02-23,2026-01-22 02:04:41
CUST000478,FirstName478,LastName478,1986-11-10,F,customer478@email.com,+12250490158,WIDOWED,PROFESSIONAL,MEDIUM,ACTIVE,2025-12-03,2026-01-22 02:04:41
CUST000479,FirstName479,LastName479,1962-01-24,M,customer479@email.com,+15973599681,WIDOWED,SALARIED,LOW,INACTIVE,2021-09-02,2026-01-22 02:04:41
CUST000480,FirstName480,LastName480,1979-09-30,O,customer480@email.com,+15372526082,SINGLE,SALARIED,VERY_HIGH,ACTIVE,2021-07-22,2026-01-22 02:04:41
CUST000481,FirstName481,LastName481,1962-10-13,O,customer481@email.com,+18745268502,WIDOWED,PROFESSIONAL,MEDIUM,ACTIVE,2023-03-08,2026-01-22 02:04:41
CUST000482,FirstName482,LastName482,1956-02-20,M,customer482@email.com,+12027353362,DIVORCED,SELF_EMPLOYED,MEDIUM,SUSPENDED,2025-10-22,2026-01-22 02:04:41
CUST000483,FirstName483,LastName483,1994-02-09,M,customer483@email.com,+13926064437,MARRIED,SELF_EMPLOYED,HIGH,INACTIVE,2021-12-01,2026-01-22 02:04:41
CUST000484,FirstName484,LastName484,1985-01-26,M,customer484@email.com,+13916356681,WIDOWED,SELF_EMPLOYED,LOW,ACTIVE,2022-08-23,2026-01-22 02:04:41
CUST000485,FirstName485,LastName485,1964-02-22,O,customer485@email.com,+12465357633,WIDOWED,PROFESSIONAL,HIGH,SUSPENDED,2024-01-12,2026-01-22 02:04:41
CUST000486,FirstName486,LastName486,1964-03-28,O,customer486@email.com,+19624179373,WIDOWED,SALARIED,VERY_HIGH,ACTIVE,2022-04-03,2026-01-22 02:04:41
CUST000487,FirstName487,LastName487,1963-08-23,M,customer487@email.com,+17124172854,WIDOWED,RETIRED,MEDIUM,ACTIVE,2024-10-10,2026-01-22 02:04:41
CUST000488,FirstName488,LastName488,1987-01-23,O,customer488@email.com,+13135196261,MARRIED,SELF_EMPLOYED,VERY_HIGH,INACTIVE,2024-06-07,2026-01-22 02:04:41
CUST000489,FirstName489,LastName489,1989-12-23,M,customer489@email.com,+18335143505,SINGLE,SALARIED,LOW,INACTIVE,2023-03-13,2026-01-22 02:04:41
CUST000490,FirstName490,LastName490,1966-04-27,O,customer490@email.com,+14153549121,SINGLE,SELF_EMPLOYED,MEDIUM,SUSPENDED,2024-11-26,2026-01-22 02:04:41
CUST000491,FirstName491,LastName491,2005-03-21,F,customer491@email.com,+16300265070,SINGLE,PROFESSIONAL,HIGH,INACTIVE,2024-12-22,2026-01-22 02:04:41
CUST000492,FirstName492,LastName492,1997-11-15,M,customer492@email.com,+12876887918,WIDOWED,PROFESSIONAL,VERY_HIGH,ACTIVE,2022-04-29,2026-01-22 02:04:41
CUST000493,FirstName493,LastName493,1976-02-21,F,customer493@email.com,+15543367433,WIDOWED,SELF_EMPLOYED,MEDIUM,ACTIVE,2022-12-10,2026-01-22 02:04:41
CUST000494,FirstName494,LastName494,1973-04-30,F,customer494@email.com,+12845493857,WIDOWED,PROFESSIONAL,MEDIUM,ACTIVE,2025-07-16,2026-01-22 02:04:41
CUST000495,FirstName495,LastName495,2002-06-14,M,customer495@email.com,+12974207944,DIVORCED,SALARIED,LOW,ACTIVE,2025-07-20,2026-01-22 02:04:41
CUST000496,FirstName496,LastName496,1966-09-30,F,customer496@email.com,+16932936423,DIVORCED,PROFESSIONAL,HIGH,SUSPENDED,2022-11-30,2026-01-22 02:04:41
CUST000497,FirstName497,LastName497,1969-10-30,F,customer497@email.com,+18364051502,DIVORCED,RETIRED,HIGH,SUSPENDED,2023-03-26,2026-01-22 02:04:41
CUST000498,FirstName498,LastName498,1979-09-30,F,customer498@email.com,+12791284098,MARRIED,SELF_EMPLOYED,VERY_HIGH,INACTIVE,2021-12-20,2026-01-22 02:04:41
CUST000499,FirstName499,LastName499,1979-03-11,F,customer499@email.com,+18198335416,MARRIED,PROFESSIONAL,LOW,INACTIVE,2022-10-10,2026-01-22 02:04:41
CUST000500,FirstName500,LastName500,1969-06-04,F,customer500@email.com,+16903910429,DIVORCED,BUSINESS,VERY_HIGH,INACTIVE,2025-10-25,2026-01-22 02:04:41
CUST000501,FirstName501,LastName501,1969-07-05,O,customer501@email.com,+13856908062,DIVORCED,SALARIED,HIGH,ACTIVE,2021-05-27,2026-01-22 02:04:41
CUST000502,FirstName502,LastName502,1973-06-24,O,customer502@email.com,+12214812477,WIDOWED,SALARIED,HIGH,INACTIVE,2023-07-16,2026-01-22 02:04:41
CUST000503,FirstName503,LastName503,2003-10-08,O,customer503@email.com,+14680347318,MARRIED,SALARIED,MEDIUM,SUSPENDED,2024-01-22,2026-01-22 02:04:41
CUST000504,FirstName504,LastName504,1976-02-19,O,customer504@email.com,+18689654306,DIVORCED,SALARIED,MEDIUM,ACTIVE,2022-04-26,2026-01-22 02:04:41
CUST000505,FirstName505,LastName505,1974-10-13,O,customer505@email.com,+16365141258,DIVORCED,SALARIED,LOW,SUSPENDED,2023-09-30,2026-01-22 02:04:41
CUST000506,FirstName506,LastName506,1989-05-03,M,customer506@email.com,+13501672403,WIDOWED,BUSINESS,VERY_HIGH,ACTIVE,2023-09-09,2026-01-22 02:04:41
CUST000507,FirstName507,LastName507,1991-01-25,M,customer507@email.com,+18326565743,MARRIED,RETIRED,LOW,ACTIVE,2025-01-31,2026-01-22 02:04:41
CUST000508,FirstName508,LastName508,1956-07-05,O,customer508@email.com,+13328813895,WIDOWED,PROFESSIONAL,LOW,ACTIVE,2022-06-04,2026-01-22 02:04:41
CUST000509,FirstName509,LastName509,1962-03-08,O,customer509@email.com,+12509968170,MARRIED,BUSINESS,MEDIUM,SUSPENDED,2025-02-03,2026-01-22 02:04:41
CUST000510,FirstName510,LastName510,1967-10-06,M,customer510@email.com,+16362710433,WIDOWED,BUSINESS,VERY_HIGH,SUSPENDED,2024-04-11,2026-01-22 02:04:41
CUST000511,FirstName511,LastName511,1957-11-25,M,customer511@email.com,+14374480626,MARRIED,SELF_EMPLOYED,HIGH,ACTIVE,2022-11-17,2026-01-22 02:04:41
CUST000512,FirstName512,LastName512,1985-11-02,M,customer512@email.com,+12858092012,MARRIED,RETIRED,MEDIUM,INACTIVE,2023-05-17,2026-01-22 02:04:41
CUST000513,FirstName513,LastName513,1999-07-29,F,customer513@email.com,+19593579536,SINGLE,SALARIED,MEDIUM,ACTIVE,2025-11-14,2026-01-22 02:04:41
CUST000514,FirstName514,LastName514,1981-12-25,O,customer514@email.com,+18044856278,DIVORCED,SELF_EMPLOYED,LOW,SUSPENDED,2022-09-02,2026-01-22 02:04:41
CUST000515,FirstName515,LastName515,1959-05-29,O,customer515@email.com,+16814097697,SINGLE,SELF_EMPLOYED,HIGH,INACTIVE,2022-05-31,2026-01-22 02:04:41
CUST000516,FirstName516,LastName516,2004-01-18,M,customer516@email.com,+13589583583,DIVORCED,RETIRED,LOW,INACTIVE,2023-03-22,2026-01-22 02:04:41
CUST000517,FirstName517,LastName517,1996-03-27,O,customer517@email.com,+14729062357,DIVORCED,RETIRED,VERY_HIGH,ACTIVE,2021-08-13,2026-01-22 02:04:41
CUST000518,FirstName518,LastName518,1990-07-23,O,customer518@email.com,+12157790541,WIDOWED,RETIRED,HIGH,INACTIVE,2022-07-23,2026-01-22 02:04:41
CUST000519,FirstName519,LastName519,2005-10-07,O,customer519@email.com,+17400308610,WIDOWED,BUSINESS,VERY_HIGH,INACTIVE,2025-07-05,2026-01-22 02:04:41
CUST000520,FirstName520,LastName520,2007-08-23,O,customer520@email.com,+19810706661,SINGLE,RETIRED,HIGH,SUSPENDED,2024-05-11,2026-01-22 02:04:41
CUST000521,FirstName521,LastName521,1960-03-07,F,customer521@email.com,+16663333068,DIVORCED,SALARIED,HIGH,ACTIVE,2023-12-04,2026-01-22 02:04:41
CUST000522,FirstName522,LastName522,1994-07-09,F,customer522@email.com,+13148649369,DIVORCED,BUSINESS,HIGH,INACTIVE,2021-02-10,2026-01-22 02:04:41
CUST000523,FirstName523,LastName523,1981-09-04,M,customer523@email.com,+13504251128,WIDOWED,SALARIED,VERY_HIGH,INACTIVE,2025-04-06,2026-01-22 02:04:41
CUST000524,FirstName524,LastName524,1966-09-20,O,customer524@email.com,+17210348272,SINGLE,SELF_EMPLOYED,MEDIUM,ACTIVE,2022-02-12,2026-01-22 02:04:41
CUST000525,FirstName525,LastName525,1985-02-13,O,customer525@email.com,+13290353845,DIVORCED,SALARIED,HIGH,INACTIVE,2023-10-10,2026-01-22 02:04:41
CUST000526,FirstName526,LastName526,1965-06-11,O,customer526@email.com,+13692315785,SINGLE,PROFESSIONAL,HIGH,ACTIVE,2025-02-16,2026-01-22 02:04:41
CUST000527,FirstName527,LastName527,1970-02-07,M,customer527@email.com,+13934250926,SINGLE,RETIRED,VERY_HIGH,INACTIVE,2023-10-23,2026-01-22 02:04:41
CUST000528,FirstName528,LastName528,2005-06-09,M,customer528@email.com,+12126885571,WIDOWED,SALARIED,MEDIUM,ACTIVE,2023-12-12,2026-01-22 02:04:41
CUST000529,FirstName529,LastName529,1980-01-01,O,customer529@email.com,+16776319677,SINGLE,RETIRED,HIGH,SUSPENDED,2022-01-01,2026-01-22 02:04:41
CUST000530,FirstName530,LastName530,2002-10-11,F,customer530@email.com,+17643036603,SINGLE,BUSINESS,LOW,INACTIVE,2021-12-29,2026-01-22 02:04:41
CUST000531,FirstName531,LastName531,1970-08-12,O,customer531@email.com,+15774909677,WIDOWED,RETIRED,VERY_HIGH,INACTIVE,2022-06-26,2026-01-22 02:04:41
CUST000532,FirstName532,LastName532,1976-10-06,F,customer532@email.com,+18106346137,WIDOWED,SALARIED,HIGH,ACTIVE,2021-05-12,2026-01-22 02:04:41
CUST000533,FirstName533,LastName533,1989-05-31,M,customer533@email.com,+13672782334,SINGLE,SALARIED,VERY_HIGH,ACTIVE,2021-12-25,2026-01-22 02:04:41
CUST000534,FirstName534,LastName534,1964-07-10,M,customer534@email.com,+14385715497,WIDOWED,SALARIED,HIGH,SUSPENDED,2024-06-20,2026-01-22 02:04:41
CUST000535,FirstName535,LastName535,2007-01-22,M,customer535@email.com,+16401554273,MARRIED,SALARIED,VERY_HIGH,ACTIVE,2023-09-11,2026-01-22 02:04:41
CUST000536,FirstName536,LastName536,1964-01-01,O,customer536@email.com,+16083734014,WIDOWED,SELF_EMPLOYED,HIGH,SUSPENDED,2021-06-12,2026-01-22 02:04:41
CUST000537,FirstName537,LastName537,1993-01-07,F,customer537@email.com,+15556735486,SINGLE,RETIRED,VERY_HIGH,INACTIVE,2021-03-02,2026-01-22 02:04:41
CUST000538,FirstName538,LastName538,2000-11-06,O,customer538@email.com,+13281702469,WIDOWED,BUSINESS,LOW,ACTIVE,2022-05-06,2026-01-22 02:04:41
CUST000539,FirstName539,LastName539,1957-07-08,O,customer539@email.com,+17901238476,MARRIED,SALARIED,MEDIUM,ACTIVE,2023-01-02,2026-01-22 02:04:41
CUST000540,FirstName540,LastName540,1984-11-25,M,customer540@email.com,+13564318844,DIVORCED,SALARIED,MEDIUM,ACTIVE,2021-04-16,2026-01-22 02:04:41
CUST000541,FirstName541,LastName541,1958-01-27,F,customer541@email.com,+16116716522,DIVORCED,SELF_EMPLOYED,MEDIUM,SUSPENDED,2025-08-09,2026-01-22 02:04:41
CUST000542,FirstName542,LastName542,1974-05-09,F,customer542@email.com,+16294741706,SINGLE,BUSINESS,MEDIUM,INACTIVE,2023-06-26,2026-01-22 02:04:41
CUST000543,FirstName543,LastName543,2000-02-16,M,customer543@email.com,+13812698229,WIDOWED,RETIRED,HIGH,INACTIVE,2021-11-22,2026-01-22 02:04:41
CUST000544,FirstName544,LastName544,1987-12-13,F,customer544@email.com,+14427384438,SINGLE,BUSINESS,VERY_HIGH,SUSPENDED,2023-11-27,2026-01-22 02:04:41
CUST000545,FirstName545,LastName545,1986-10-24,F,customer545@email.com,+15896793026,MARRIED,PROFESSIONAL,MEDIUM,INACTIVE,2023-06-21,2026-01-22 02:04:41
CUST000546,FirstName546,LastName546,1957-08-29,F,customer546@email.com,+19320296037,SINGLE,BUSINESS,HIGH,INACTIVE,2024-06-30,2026-01-22 02:04:41
CUST000547,FirstName547,LastName547,1987-10-04,F,customer547@email.com,+17514662102,WIDOWED,SELF_EMPLOYED,VERY_HIGH,INACTIVE,2024-02-02,2026-01-22 02:04:41
CUST000548,FirstName548,LastName548,2006-07-01,M,customer548@email.com,+18048103898,WIDOWED,BUSINESS,HIGH,INACTIVE,2023-09-28,2026-01-22 02:04:41
CUST000549,FirstName549,LastName549,1985-06-04,M,customer549@email.com,+18971447358,WIDOWED,RETIRED,MEDIUM,ACTIVE,2025-10-28,2026-01-22 02:04:41
CUST000550,FirstName550,LastName550,1980-06-26,M,customer550@email.com,+15240990260,DIVORCED,SELF_EMPLOYED,VERY_HIGH,ACTIVE,2025-07-01,2026-01-22 02:04:41
CUST000551,FirstName551,LastName551,2005-05-10,M,customer551@email.com,+18484470731,DIVORCED,PROFESSIONAL,MEDIUM,INACTIVE,2021-03-28,2026-01-22 02:04:41
CUST000552,FirstName552,LastName552,1960-05-10,O,customer552@email.com,+19483494119,DIVORCED,SALARIED,HIGH,ACTIVE,2022-05-24,2026-01-22 02:04:41
CUST000553,FirstName553,LastName553,1974-03-24,M,customer553@email.com,+13090003767,DIVORCED,BUSINESS,MEDIUM,SUSPENDED,2025-11-27,2026-01-22 02:04:41
CUST000554,FirstName554,LastName554,2003-10-14,M,customer554@email.com,+13458907032,DIVORCED,RETIRED,LOW,SUSPENDED,2023-09-28,2026-01-22 02:04:41
CUST000555,FirstName555,LastName555,1979-01-07,M,customer555@email.com,+14724927760,MARRIED,PROFESSIONAL,MEDIUM,INACTIVE,2024-05-07,2026-01-22 02:04:41
CUST000556,FirstName556,LastName556,1956-11-08,F,customer556@email.com,+12078612501,WIDOWED,RETIRED,LOW,ACTIVE,2022-01-10,2026-01-22 02:04:41
CUST000557,FirstName557,LastName557,1961-08-30,M,customer557@email.com,+19281623328,SINGLE,RETIRED,HIGH,ACTIVE,2021-08-13,2026-01-22 02:04:41
CUST000558,FirstName558,LastName558,1970-01-31,M,customer558@email.com,+13528131978,DIVORCED,PROFESSIONAL,MEDIUM,INACTIVE,2021-02-17,2026-01-22 02:04:41
CUST000559,FirstName559,LastName559,1974-02-08,M,customer559@email.com,+16051001784,DIVORCED,SALARIED,MEDIUM,ACTIVE,2024-03-10,2026-01-22 02:04:41
CUST000560,FirstName560,LastName560,1959-05-08,M,customer560@email.com,+19877508938,SINGLE,RETIRED,MEDIUM,INACTIVE,2021-02-27,2026-01-22 02:04:41
CUST000561,FirstName561,LastName561,1960-07-07,O,customer561@email.com,+13064434925,DIVORCED,PROFESSIONAL,LOW,ACTIVE,2025-02-13,2026-01-22 02:04:41
CUST000562,FirstName562,LastName562,1978-07-18,F,customer562@email.com,+13966255972,SINGLE,SELF_EMPLOYED,MEDIUM,SUSPENDED,2022-01-07,2026-01-22 02:04:41
CUST000563,FirstName563,LastName563,1974-12-08,O,customer563@email.com,+16630281522,SINGLE,RETIRED,MEDIUM,ACTIVE,2024-02-10,2026-01-22 02:04:41
CUST000564,FirstName564,LastName564,1966-01-20,O,customer564@email.com,+12965534110,WIDOWED,SALARIED,VERY_HIGH,ACTIVE,2023-02-18,2026-01-22 02:04:41
CUST000565,FirstName565,LastName565,1969-10-21,O,customer565@email.com,+16390427245,DIVORCED,RETIRED,LOW,INACTIVE,2023-04-27,2026-01-22 02:04:41
CUST000566,FirstName566,LastName566,2002-10-24,M,customer566@email.com,+13717008599,DIVORCED,RETIRED,VERY_HIGH,INACTIVE,2022-02-06,2026-01-22 02:04:41
CUST000567,FirstName567,LastName567,1971-02-26,M,customer567@email.com,+17456084550,SINGLE,SELF_EMPLOYED,VERY_HIGH,ACTIVE,2025-09-24,2026-01-22 02:04:41
CUST000568,FirstName568,LastName568,1983-10-16,M,customer568@email.com,+13973278059,SINGLE,RETIRED,MEDIUM,SUSPENDED,2025-10-16,2026-01-22 02:04:41
CUST000569,FirstName569,LastName569,1995-05-10,O,customer569@email.com,+17066824032,DIVORCED,SELF_EMPLOYED,VERY_HIGH,ACTIVE,2025-09-14,2026-01-22 02:04:41
CUST000570,FirstName570,LastName570,1970-06-19,O,customer570@email.com,+18873118354,WIDOWED,PROFESSIONAL,MEDIUM,INACTIVE,2025-02-06,2026-01-22 02:04:41
CUST000571,FirstName571,LastName571,1960-05-22,M,customer571@email.com,+13866316008,WIDOWED,RETIRED,VERY_HIGH,SUSPENDED,2021-07-18,2026-01-22 02:04:41
CUST000572,FirstName572,LastName572,1972-01-22,O,customer572@email.com,+19220975003,MARRIED,PROFESSIONAL,LOW,ACTIVE,2025-01-16,2026-01-22 02:04:41
CUST000573,FirstName573,LastName573,1996-02-05,F,customer573@email.com,+13835418652,WIDOWED,RETIRED,HIGH,ACTIVE,2024-10-09,2026-01-22 02:04:41
CUST000574,FirstName574,LastName574,1964-12-27,F,customer574@email.com,+12159759793,SINGLE,SELF_EMPLOYED,HIGH,INACTIVE,2023-09-12,2026-01-22 02:04:41
CUST000575,FirstName575,LastName575,1967-01-09,F,customer575@email.com,+16493291850,WIDOWED,BUSINESS,LOW,ACTIVE,2021-12-30,2026-01-22 02:04:41
CUST000576,FirstName576,LastName576,1967-11-26,M,customer576@email.com,+14478589803,SINGLE,SELF_EMPLOYED,VERY_HIGH,SUSPENDED,2025-09-17,2026-01-22 02:04:41
CUST000577,FirstName577,LastName577,1991-08-10,M,customer577@email.com,+13184003622,DIVORCED,BUSINESS,MEDIUM,ACTIVE,2024-09-19,2026-01-22 02:04:41
CUST000578,FirstName578,LastName578,1999-11-24,F,customer578@email.com,+17717632901,WIDOWED,SALARIED,HIGH,SUSPENDED,2021-07-17,2026-01-22 02:04:41
CUST000579,FirstName579,LastName579,1976-07-30,M,customer579@email.com,+13588987008,DIVORCED,PROFESSIONAL,LOW,ACTIVE,2021-02-06,2026-01-22 02:04:41
CUST000580,FirstName580,LastName580,1983-06-11,M,customer580@email.com,+19597480599,MARRIED,PROFESSIONAL,MEDIUM,INACTIVE,2022-06-08,2026-01-22 02:04:41
CUST000581,FirstName581,LastName581,1992-04-16,M,customer581@email.com,+19244412315,MARRIED,PROFESSIONAL,HIGH,ACTIVE,2022-06-22,2026-01-22 02:04:41
CUST000582,FirstName582,LastName582,1981-04-22,M,customer582@email.com,+16068988658,WIDOWED,SELF_EMPLOYED,VERY_HIGH,SUSPENDED,2023-08-01,2026-01-22 02:04:41
CUST000583,FirstName583,LastName583,1967-05-02,M,customer583@email.com,+15966702021,WIDOWED,SALARIED,LOW,SUSPENDED,2022-06-02,2026-01-22 02:04:41
CUST000584,FirstName584,LastName584,1963-02-17,M,customer584@email.com,+12108496669,MARRIED,SALARIED,VERY_HIGH,INACTIVE,2023-07-17,2026-01-22 02:04:41
CUST000585,FirstName585,LastName585,2006-06-18,O,customer585@email.com,+14929572496,DIVORCED,BUSINESS,HIGH,ACTIVE,2021-02-22,2026-01-22 02:04:41
CUST000586,FirstName586,LastName586,1964-09-20,M,customer586@email.com,+12526701739,MARRIED,SALARIED,VERY_HIGH,SUSPENDED,2024-06-30,2026-01-22 02:04:41
CUST000587,FirstName587,LastName587,1961-10-02,F,customer587@email.com,+15668681975,WIDOWED,BUSINESS,VERY_HIGH,ACTIVE,2023-03-25,2026-01-22 02:04:41
CUST000588,FirstName588,LastName588,1992-12-22,O,customer588@email.com,+18447140458,DIVORCED,SALARIED,MEDIUM,INACTIVE,2024-05-04,2026-01-22 02:04:41
CUST000589,FirstName589,LastName589,1993-03-23,O,customer589@email.com,+13397489912,MARRIED,BUSINESS,MEDIUM,INACTIVE,2021-07-11,2026-01-22 02:04:41
CUST000590,FirstName590,LastName590,1997-10-05,O,customer590@email.com,+19174473368,SINGLE,PROFESSIONAL,VERY_HIGH,INACTIVE,2022-01-02,2026-01-22 02:04:41
CUST000591,FirstName591,LastName591,1967-06-12,O,customer591@email.com,+17938155445,SINGLE,BUSINESS,VERY_HIGH,INACTIVE,2022-06-23,2026-01-22 02:04:41
CUST000592,FirstName592,LastName592,1958-04-18,O,customer592@email.com,+15883975007,WIDOWED,PROFESSIONAL,VERY_HIGH,SUSPENDED,2022-11-18,2026-01-22 02:04:41
CUST000593,FirstName593,LastName593,1998-07-13,M,customer593@email.com,+15624718526,MARRIED,SELF_EMPLOYED,MEDIUM,INACTIVE,2024-06-04,2026-01-22 02:04:41
CUST000594,FirstName594,LastName594,1969-10-09,M,customer594@email.com,+15414328620,MARRIED,RETIRED,MEDIUM,SUSPENDED,2021-05-28,2026-01-22 02:04:41
CUST000595,FirstName595,LastName595,1969-09-19,M,customer595@email.com,+16962901397,SINGLE,PROFESSIONAL,MEDIUM,ACTIVE,2022-04-17,2026-01-22 02:04:41
CUST000596,FirstName596,LastName596,2004-01-14,O,customer596@email.com,+15063025884,MARRIED,BUSINESS,VERY_HIGH,ACTIVE,2023-03-14,2026-01-22 02:04:41
CUST000597,FirstName597,LastName597,1963-12-04,F,customer597@email.com,+13415540301,DIVORCED,RETIRED,VERY_HIGH,INACTIVE,2022-04-27,2026-01-22 02:04:41
CUST000598,FirstName598,LastName598,2001-11-21,M,customer598@email.com,+18423820168,SINGLE,SALARIED,LOW,ACTIVE,2025-06-02,2026-01-22 02:04:41
CUST000599,FirstName599,LastName599,1964-08-14,M,customer599@email.com,+16229540401,DIVORCED,SALARIED,VERY_HIGH,SUSPENDED,2022-04-14,2026-01-22 02:04:41
CUST000600,FirstName600,LastName600,1959-02-21,O,customer600@email.com,+18886824554,DIVORCED,SELF_EMPLOYED,LOW,ACTIVE,2025-08-11,2026-01-22 02:04:41
CUST000601,FirstName601,LastName601,1993-12-03,M,customer601@email.com,+14311844296,DIVORCED,SALARIED,HIGH,ACTIVE,2024-03-16,2026-01-22 02:04:41
CUST000602,FirstName602,LastName602,2004-01-25,F,customer602@email.com,+15049546406,MARRIED,PROFESSIONAL,HIGH,SUSPENDED,2024-10-18,2026-01-22 02:04:41
CUST000603,FirstName603,LastName603,1995-10-16,O,customer603@email.com,+19704877365,DIVORCED,SALARIED,HIGH,SUSPENDED,2024-02-19,2026-01-22 02:04:41
CUST000604,FirstName604,LastName604,1962-07-11,M,customer604@email.com,+18373063929,DIVORCED,RETIRED,HIGH,INACTIVE,2022-09-30,2026-01-22 02:04:41
CUST000605,FirstName605,LastName605,1969-10-07,F,customer605@email.com,+12706967268,WIDOWED,SALARIED,HIGH,INACTIVE,2022-09-06,2026-01-22 02:04:41
CUST000606,FirstName606,LastName606,1962-12-03,O,customer606@email.com,+17499688096,SINGLE,SELF_EMPLOYED,VERY_HIGH,INACTIVE,2024-08-27,2026-01-22 02:04:41
CUST000607,FirstName607,LastName607,1957-03-31,F,customer607@email.com,+17283802181,WIDOWED,RETIRED,HIGH,ACTIVE,2024-05-05,2026-01-22 02:04:41
CUST000608,FirstName608,LastName608,1967-04-03,F,customer608@email.com,+13767065310,MARRIED,PROFESSIONAL,HIGH,ACTIVE,2021-09-04,2026-01-22 02:04:41
CUST000609,FirstName609,LastName609,1973-02-12,F,customer609@email.com,+12664435475,DIVORCED,BUSINESS,MEDIUM,ACTIVE,2021-09-07,2026-01-22 02:04:41
CUST000610,FirstName610,LastName610,1969-05-27,M,customer610@email.com,+18167392126,MARRIED,PROFESSIONAL,HIGH,INACTIVE,2025-04-13,2026-01-22 02:04:41
CUST000611,FirstName611,LastName611,1987-03-21,M,customer611@email.com,+16264238041,WIDOWED,BUSINESS,MEDIUM,ACTIVE,2024-10-30,2026-01-22 02:04:41
CUST000612,FirstName612,LastName612,1981-01-09,F,customer612@email.com,+15055340426,WIDOWED,SALARIED,HIGH,INACTIVE,2023-09-10,2026-01-22 02:04:41
CUST000613,FirstName613,LastName613,1994-05-16,M,customer613@email.com,+18731549872,WIDOWED,RETIRED,MEDIUM,INACTIVE,2025-07-07,2026-01-22 02:04:41
CUST000614,FirstName614,LastName614,1975-09-04,M,customer614@email.com,+12120723265,WIDOWED,SELF_EMPLOYED,VERY_HIGH,INACTIVE,2022-03-11,2026-01-22 02:04:41
CUST000615,FirstName615,LastName615,1972-07-11,O,customer615@email.com,+15347339250,WIDOWED,RETIRED,VERY_HIGH,INACTIVE,2024-02-10,2026-01-22 02:04:41
CUST000616,FirstName616,LastName616,1980-09-30,F,customer616@email.com,+15718275221,SINGLE,BUSINESS,LOW,SUSPENDED,2024-06-03,2026-01-22 02:04:41
CUST000617,FirstName617,LastName617,1962-01-09,O,customer617@email.com,+16417542953,WIDOWED,SALARIED,HIGH,ACTIVE,2024-12-10,2026-01-22 02:04:41
CUST000618,FirstName618,LastName618,1962-07-21,O,customer618@email.com,+18300774018,MARRIED,BUSINESS,LOW,INACTIVE,2024-09-07,2026-01-22 02:04:41
CUST000619,FirstName619,LastName619,1996-08-15,F,customer619@email.com,+19612098590,WIDOWED,BUSINESS,VERY_HIGH,SUSPENDED,2025-07-22,2026-01-22 02:04:41
CUST000620,FirstName620,LastName620,1988-04-23,M,customer620@email.com,+17682649789,SINGLE,PROFESSIONAL,VERY_HIGH,INACTIVE,2021-07-18,2026-01-22 02:04:41
CUST000621,FirstName621,LastName621,1956-12-16,O,customer621@email.com,+17356830086,MARRIED,PROFESSIONAL,HIGH,INACTIVE,2024-11-30,2026-01-22 02:04:41
CUST000622,FirstName622,LastName622,2000-02-15,F,customer622@email.com,+17207053459,SINGLE,SALARIED,VERY_HIGH,SUSPENDED,2022-10-01,2026-01-22 02:04:41
CUST000623,FirstName623,LastName623,1975-01-08,O,customer623@email.com,+18475392778,WIDOWED,BUSINESS,MEDIUM,INACTIVE,2022-07-28,2026-01-22 02:04:41
CUST000624,FirstName624,LastName624,1996-03-17,F,customer624@email.com,+17396163529,DIVORCED,PROFESSIONAL,LOW,INACTIVE,2021-09-06,2026-01-22 02:04:41
CUST000625,FirstName625,LastName625,1985-01-15,O,customer625@email.com,+16608133066,DIVORCED,BUSINESS,HIGH,ACTIVE,2023-04-30,2026-01-22 02:04:41
CUST000626,FirstName626,LastName626,1988-10-22,F,customer626@email.com,+15382083226,SINGLE,SALARIED,HIGH,SUSPENDED,2024-03-05,2026-01-22 02:04:41
CUST000627,FirstName627,LastName627,1977-06-12,F,customer627@email.com,+17002671031,DIVORCED,PROFESSIONAL,LOW,SUSPENDED,2022-10-08,2026-01-22 02:04:41
CUST000628,FirstName628,LastName628,1961-12-06,M,customer628@email.com,+17180424643,DIVORCED,RETIRED,VERY_HIGH,ACTIVE,2022-02-17,2026-01-22 02:04:41
CUST000629,FirstName629,LastName629,1975-09-18,F,customer629@email.com,+19906388103,WIDOWED,BUSINESS,HIGH,INACTIVE,2022-01-09,2026-01-22 02:04:41
