address_id,customer_id,address_type,address_line1,address_line2,city,state,zip_code,country,is_primary
ADDR000874,CUST000874,OFFICE,452 Main Street,Apt 194,Los Angeles,TX,54040,USA,True
ADDR000875,CUST000875,RESIDENTIAL,334 Main Street,Apt 183,Los Angeles,TX,68033,USA,True
ADDR000876,CUST000876,PERMANENT,486 Main Street,Apt 289,Phoenix,NY,86099,USA,True
ADDR000877,CUST000877,PERMANENT,427 Main Street,Apt 201,Phoenix,CA,76318,USA,True
ADDR000878,CUST000878,RESIDENTIAL,793 Main Street,,Philadelphia,IL,80100,USA,True
ADDR000879,CUST000879,OFFICE,393 Main Street,,Houston,AZ,85506,USA,True
ADDR000880,CUST000880,PERMANENT,327 Main Street,,Phoenix,AZ,20351,USA,True
ADDR000881,CUST000881,RESIDENTIAL,565 Main Street,Apt 287,Philadelphia,PA,93521,USA,True
ADDR000882,CUST000882,PERMANENT,845 Main Street,Apt 478,Houston,PA,93135,USA,True
ADDR000883,CUST000883,PERMANENT,641 Main Street,,Chicago,AZ,82202,USA,True
ADDR000884,CUST000884,PERMANENT,689 Main Street,,Chicago,IL,69915,USA,True
ADDR000885,CUST000885,RESIDENTIAL,726 Main Street,Apt 226,New York,IL,66091,USA,True
ADDR000886,CUST000886,PERMANENT,193 Main Street,Apt 143,New York,NY,22344,USA,True
ADDR000887,CUST000887,PERMANENT,703 Main Street,,Phoenix,PA,64356,USA,True
ADDR000888,CUST000888,OFFICE,489 Main Street,,New York,PA,64026,USA,True
ADDR000889,CUST000889,OFFICE,637 Main Street,Apt 91,Houston,NY,62682,USA,True
ADDR000890,CUST000890,OFFICE,619 Main Street,Apt 114,Phoenix,CA,69072,USA,True
ADDR000891,CUST000891,PERMANENT,246 Main Street,Apt 334,Chicago,PA,49994,USA,True
ADDR000892,CUST000892,OFFICE,928 Main Street,,Los Angeles,TX,96021,USA,True
ADDR000893,CUST000893,PERMANENT,24 Main Street,,Chicago,IL,82122,USA,True
ADDR000894,CUST000894,PERMANENT,82 Main Street,,Los Angeles,TX,43158,USA,True
ADDR000895,CUST000895,PERMANENT,761 Main Street,,Philadelphia,PA,30469,USA,True
ADDR000896,CUST000896,RESIDENTIAL,874 Main Street,Apt 190,New York,AZ,47259,USA,True
ADDR000897,CUST000897,OFFICE,676 Main Street,,New York,TX,54738,USA,True
ADDR000898,CUST000898,RESIDENTIAL,6 Main Street,Apt 111,Los Angeles,NY,93131,USA,True
ADDR000899,CUST000899,RESIDENTIAL,910 Main Street,,Los Angeles,PA,61533,USA,True
ADDR000900,CUST000900,OFFICE,90 Main Street,Apt 137,Houston,CA,51560,USA,True
ADDR000901,CUST000901,RESIDENTIAL,886 Main Street,Apt 360,Los Angeles,AZ,10199,USA,True
ADDR000902,CUST000902,PERMANENT,743 Main Street,,Philadelphia,NY,47299,USA,True
ADDR000903,CUST000903,OFFICE,736 Main Street,,Los Angeles,AZ,74044,USA,True
ADDR000904,CUST000904,RESIDENTIAL,308 Main Street,Apt 237,Houston,PA,18544,USA,True
ADDR000905,CUST000905,RESIDENTIAL,488 Main Street,Apt 133,Los Angeles,IL,60740,USA,True
ADDR000906,CUST000906,OFFICE,791 Main Street,Apt 487,Los Angeles,AZ,26397,USA,True
ADDR000907,CUST000907,PERMANENT,222 Main Street,,Philadelphia,CA,86453,USA,True
ADDR000908,CUST000908,PERMANENT,835 Main Street,,Philadelphia,TX,37100,USA,True
ADDR000909,CUST000909,PERMANENT,661 Main Street,,Phoenix,IL,46688,USA,True
ADDR000910,CUST000910,RESIDENTIAL,89 Main Street,Apt 413,Phoenix,CA,64514,USA,True
ADDR000911,CUST000911,PERMANENT,416 Main Street,Apt 415,Philadelphia,NY,12991,USA,True
ADDR000912,CUST000912,RESIDENTIAL,349 Main Street,Apt 33,Philadelphia,CA,42995,USA,True
ADDR000913,CUST000913,PERMANENT,279 Main Street,Apt 310,Chicago,TX,11181,USA,True
ADDR000914,CUST000914,PERMANENT,826 Main Street,Apt 337,Philadelphia,IL,67792,USA,True
ADDR000915,CUST000915,OFFICE,312 Main Street,Apt 481,New York,AZ,53412,USA,True
ADDR000916,CUST000916,RESIDENTIAL,67 Main Street,,Phoenix,AZ,19795,USA,True
ADDR000917,CUST000917,RESIDENTIAL,325 Main Street,,Houston,CA,43010,USA,True
ADDR000918,CUST000918,PERMANENT,177 Main Street,Apt 376,Houston,AZ,37287,USA,True
ADDR000919,CUST000919,RESIDENTIAL,208 Main Street,Apt 124,Philadelphia,CA,94748,USA,True
ADDR000920,CUST000920,RESIDENTIAL,937 Main Street,Apt 213,Houston,NY,20839,USA,True
ADDR000921,CUST000921,PERMANENT,277 Main Street,Apt 169,Philadelphia,CA,41733,USA,True
ADDR000922,CUST000922,PERMANENT,197 Main Street,Apt 87,Philadelphia,IL,28051,USA,True
ADDR000923,CUST000923,OFFICE,43 Main Street,Apt 120,Chicago,TX,91963,USA,True
ADDR000924,CUST000924,PERMANENT,151 Main Street,Apt 10,Chicago,NY,23782,USA,True
ADDR000925,CUST000925,OFFICE,803 Main Street,Apt 98,Houston,PA,32662,USA,True
ADDR000926,CUST000926,OFFICE,406 Main Street,Apt 475,Philadelphia,NY,32086,USA,True
ADDR000927,CUST000927,RESIDENTIAL,930 Main Street,Apt 240,Chicago,IL,21836,USA,True
ADDR000928,CUST000928,PERMANENT,679 Main Street,Apt 242,Houston,AZ,63409,USA,True
ADDR000929,CUST000929,RESIDENTIAL,11 Main Street,Apt 101,Houston,TX,50792,USA,True
ADDR000930,CUST000930,OFFICE,823 Main Street,,Philadelphia,NY,55081,USA,True
ADDR000931,CUST000931,RESIDENTIAL,340 Main Street,Apt 118,Phoenix,TX,67510,USA,True
ADDR000932,CUST000932,RESIDENTIAL,38 Main Street,,New York,AZ,84455,USA,True
ADDR000933,CUST000933,PERMANENT,219 Main Street,Apt 81,Phoenix,IL,38338,USA,True
ADDR000934,CUST000934,RESIDENTIAL,110 Main Street,Apt 234,Los Angeles,CA,84683,USA,True
ADDR000935,CUST000935,OFFICE,51 Main Street,Apt 208,Chicago,IL,51823,USA,True
ADDR000936,CUST000936,PERMANENT,759 Main Street,Apt 70,Phoenix,PA,85709,USA,True
ADDR000937,CUST000937,PERMANENT,320 Main Street,Apt 188,Phoenix,IL,20730,USA,True
ADDR000938,CUST000938,PERMANENT,329 Main Street,Apt 174,Los Angeles,NY,53227,USA,True
ADDR000939,CUST000939,PERMANENT,301 Main Street,,New York,PA,61264,USA,True
ADDR000940,CUST000940,OFFICE,617 Main Street,,Phoenix,PA,51735,USA,True
ADDR000941,CUST000941,RESIDENTIAL,543 Main Street,,Los Angeles,PA,19573,USA,True
ADDR000942,CUST000942,PERMANENT,385 Main Street,Apt 46,Chicago,PA,88582,USA,True
ADDR000943,CUST000943,RESIDENTIAL,442 Main Street,,New York,TX,79687,USA,True
ADDR000944,CUST000944,RESIDENTIAL,379 Main Street,Apt 479,Los Angeles,AZ,17069,USA,True
ADDR000945,CUST000945,RESIDENTIAL,770 Main Street,,Phoenix,CA,13567,USA,True
ADDR000946,CUST000946,PERMANENT,821 Main Street,Apt 335,Philadelphia,CA,88973,USA,True
ADDR000947,CUST000947,RESIDENTIAL,369 Main Street,Apt 361,Los Angeles,TX,37052,USA,True
ADDR000948,CUST000948,RESIDENTIAL,402 Main Street,,Houston,CA,29187,USA,True
ADDR000949,CUST000949,OFFICE,586 Main Street,Apt 37,Chicago,TX,52941,USA,True
ADDR000950,CUST000950,RESIDENTIAL,467 Main Street,,New York,AZ,18649,USA,True
ADDR000951,CUST000951,RESIDENTIAL,963 Main Street,,Houston,TX,57656,USA,True
ADDR000952,CUST000952,RESIDENTIAL,62 Main Street,Apt 334,New York,CA,70259,USA,True
ADDR000953,CUST000953,PERMANENT,713 Main Street,Apt 321,Los Angeles,PA,80974,USA,True
ADDR000954,CUST000954,PERMANENT,355 Main Street,Apt 278,New York,NY,78548,USA,True
ADDR000955,CUST000955,PERMANENT,165 Main Street,,Chicago,PA,51799,USA,True
ADDR000956,CUST000956,PERMANENT,336 Main Street,,Los Angeles,TX,33550,USA,True
ADDR000957,CUST000957,PERMANENT,355 Main Street,Apt 299,Phoenix,TX,50411,USA,True
ADDR000958,CUST000958,OFFICE,311 Main Street,Apt 63,Phoenix,AZ,90004,USA,True
ADDR000959,CUST000959,PERMANENT,165 Main Street,Apt 285,Chicago,TX,49974,USA,True
ADDR000960,CUST000960,PERMANENT,703 Main Street,,New York,AZ,61277,USA,True
ADDR000961,CUST000961,OFFICE,116 Main Street,Apt 362,Philadelphia,IL,79174,USA,True
ADDR000962,CUST000962,PERMANENT,11 Main Street,,Los Angeles,AZ,67147,USA,True
ADDR000963,CUST000963,PERMANENT,686 Main Street,,Chicago,TX,10857,USA,True
ADDR000964,CUST000964,RESIDENTIAL,965 Main Street,Apt 356,Los Angeles,CA,10854,USA,True
ADDR000965,CUST000965,PERMANENT,138 Main Street,Apt 497,Chicago,IL,48297,USA,True
ADDR000966,CUST000966,OFFICE,20 Main Street,Apt 447,New York,IL,41809,USA,True
ADDR000967,CUST000967,RESIDENTIAL,763 Main Street,Apt 316,Philadelphia,PA,25252,USA,True
ADDR000968,CUST000968,OFFICE,179 Main Street,Apt 431,Chicago,PA,22975,USA,True
ADDR000969,CUST000969,RESIDENTIAL,265 Main Street,,New York,AZ,46025,USA,True
ADDR000970,CUST000970,PERMANENT,889 Main Street,,Chicago,IL,18453,USA,True
ADDR000971,CUST000971,RESIDENTIAL,331 Main Street,,Los Angeles,PA,41591,USA,True
ADDR000972,CUST000972,PERMANENT,312 Main Street,Apt 118,Phoenix,IL,97395,USA,True
ADDR000973,CUST000973,RESIDENTIAL,967 Main Street,Apt 355,Philadelphia,AZ,23506,USA,True
ADDR000974,CUST000974,RESIDENTIAL,979 Main Street,,New York,NY,72469,USA,True
ADDR000975,CUST000975,RESIDENTIAL,893 Main Street,,Los Angeles,TX,40716,USA,True
ADDR000976,CUST000976,OFFICE,483 Main Street,Apt 278,Chicago,AZ,50541,USA,True
ADDR000977,CUST000977,PERMANENT,927 Main Street,Apt 142,Philadelphia,AZ,87737,USA,True
ADDR000978,CUST000978,OFFICE,8 Main Street,Apt 328,Philadelphia,AZ,24467,USA,True
ADDR000979,CUST000979,OFFICE,2 Main Street,,Chicago,PA,96732,USA,True
ADDR000980,CUST000980,OFFICE,955 Main Street,Apt 500,New York,TX,29826,USA,True
ADDR000981,CUST000981,RESIDENTIAL,533 Main Street,Apt 345,Houston,PA,62390,USA,True
ADDR000982,CUST000982,PERMANENT,533 Main Street,Apt 100,Los Angeles,CA,63971,USA,True
ADDR000983,CUST000983,OFFICE,295 Main Street,,New York,TX,50166,USA,True
ADDR000984,CUST000984,OFFICE,184 Main Street,Apt 497,Phoenix,PA,87126,USA,True
ADDR000985,CUST000985,RESIDENTIAL,608 Main Street,Apt 12,Philadelphia,CA,92560,USA,True
ADDR000986,CUST000986,OFFICE,403 Main Street,Apt 483,Chicago,TX,43778,USA,True
ADDR000987,CUST000987,RESIDENTIAL,259 Main Street,,New York,PA,85666,USA,True
ADDR000988,CUST000988,PERMANENT,316 Main Street,,Los Angeles,AZ,57671,USA,True
ADDR000989,CUST000989,RESIDENTIAL,211 Main Street,,New York,AZ,15228,USA,True
ADDR000990,CUST000990,PERMANENT,316 Main Street,Apt 207,Los Angeles,PA,90989,USA,True
ADDR000991,CUST000991,RESIDENTIAL,396 Main Street,Apt 64,Los Angeles,IL,71228,USA,True
ADDR000992,CUST000992,PERMANENT,937 Main Street,Apt 417,Houston,IL,28804,USA,True
ADDR000993,CUST000993,OFFICE,371 Main Street,Apt 272,New York,PA,72204,USA,True
ADDR000994,CUST000994,RESIDENTIAL,777 Main Street,,Los Angeles,CA,19615,USA,True
ADDR000995,CUST000995,PERMANENT,649 Main Street,Apt 468,Chicago,IL,28082,USA,True
ADDR000996,CUST000996,OFFICE,760 Main Street,Apt 48,Philadelphia,NY,72719,USA,True
ADDR000997,CUST000997,RESIDENTIAL,62 Main Street,,Chicago,CA,35953,USA,True
ADDR000998,CUST000998,PERMANENT,907 Main Street,,Chicago,TX,93608,USA,True
ADDR000999,CUST000999,RESIDENTIAL,609 Main Street,,Philadelphia,CA,44012,USA,True
ADDR001000,CUST001000,OFFICE,704 Main Street,Apt 46,New York,AZ,34007,USA,True
